"Date","CodeOffice","CodeTaxe","TaxeDescription","AmountPaid","AmountAssessed"
"2024-02-18",DJZFR,DAA,Droit d'Accisse Alcool,0.0,844745.0
"2024-02-18",DJZFR,FDT,Frais de Timbre,8000.0,14000.0
"2024-02-18",DJZFR,RFSH,Redevance Fonds Soutien Handicaps,0.0,11279.0
"2024-02-18",DJZFR,TIC10,Taxe Intérieur Consommation à 10%,0.0,95733.0
"2024-02-18",DJZFR,TIC23,Taxe Intérieur Consommation à 23%,0.0,129527.0
"2024-02-18",DJZFR,TIC8,Taxe Intérieur de Consommation à 8%,0.0,715959.0
"2024-02-18",DJZFR,TVA,Taxe sur la Valeur Ajoutée,0.0,259049.0
"2024-02-19",DIFTZ,CUA,Taxe de Contribution de l'UA,31517.0,5450.0
"2024-02-19",DIFTZ,DAA,Droit d'Accisse Alcool,0.0,1635119.0
"2024-02-19",DIFTZ,FDT,Frais de Timbre,40000.0,36000.0
"2024-02-19",DIFTZ,RFSH,Redevance Fonds Soutien Handicaps,0.0,21834.0
"2024-02-19",DIFTZ,TIC10,Taxe Intérieur Consommation à 10%,664162.0,113366.0
"2024-02-19",DIFTZ,TIC23,Taxe Intérieur Consommation à 23%,115425.0,366143.0
"2024-02-19",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,1653906.0,484021.0
"2024-02-19",DJAFR,CUA,Taxe de Contribution de l'UA,385086.0,33274.0
"2024-02-19",DJAFR,DAT,Droit d'Accisse Tabacs,10769.0,10769.0
"2024-02-19",DJAFR,DYA,Droit d'assises sur les yaourts,327000.0,0.0
"2024-02-19",DJAFR,FDT,Frais de Timbre,46000.0,35000.0
"2024-02-19",DJAFR,PAL,Droit d'Assises sur les Pattes,2360.0,0.0
"2024-02-19",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,1750940.0,181402.0
"2024-02-19",DJAFR,TIC20,Taxe Intérieur Consommation à 20%,34202.0,0.0
"2024-02-19",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,1492652.0,399650.0
"2024-02-19",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,13003547,888975.0
"2024-02-19",DJAFR,TVA,Taxe sur la Valeur Ajoutée,3362889.0,612268.0
"2024-02-19",DJAKH,CCD,Frais Chambre de Commerce,136830.0,32372.0
"2024-02-19",DJAKH,CUA,Taxe de Contribution de l'UA,260586.0,49262.0
"2024-02-19",DJAKH,DAK,Droit d'Accisse Khat,49469254,11447883
"2024-02-19",DJAKH,FDT,Frais de Timbre,307000.0,135000.0
"2024-02-19",DJAKH,FJS,FJSL,6514650.0,1231550.0
"2024-02-19",DJAKH,IGS,IGS / KHAT,12062372,3007082.0
"2024-02-19",DJAKH,ISS,Impôt Spécial de Solidarité,1614876.0,351331.0
"2024-02-19",DJAKH,PAT,Patente Khat,5521400.0,1201350.0
"2024-02-19",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,25398440,5526210.0
"2024-02-19",DJAKH,TVA,Taxe sur la Valeur Ajoutée,13354174,2948374.0
"2024-02-19",DJCPT,TIC,Recette TIC,2000.0,0.0
"2024-02-19",DJEXO,CBU,Taxe de Contribution Budgétaire,0.0,502740.0
"2024-02-19",DJEXO,CUA,Taxe de Contribution de l'UA,49723.0,79952.0
"2024-02-19",DJEXO,DEG,Droit d'assise eau gazeuse,0.0,0.0
"2024-02-19",DJEXO,DYA,Droit d'assises sur les yaourts,0.0,0.0
"2024-02-19",DJEXO,FDT,Frais de Timbre,27000.0,24000.0
"2024-02-19",DJEXO,RFSH,Redevance Fonds Soutien Handicaps,0.0,0.0
"2024-02-19",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-02-19",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-02-19",DJEXO,TIC8,Taxe Intérieur de Consommation à 8%,0.0,0.0
"2024-02-19",DJEXO,TVA,Taxe sur la Valeur Ajoutée,189395.0,695350.0
"2024-02-19",DJFRZ,ATB,Alcool Transit Boutre,0.0,148416.0
"2024-02-19",DJFRZ,CUA,Taxe de Contribution de l'UA,69827.0,76002.0
"2024-02-19",DJFRZ,DAA,Droit d'Accisse Alcool,407250.0,407250.0
"2024-02-19",DJFRZ,FDT,Frais de Timbre,58000.0,75000.0
"2024-02-19",DJFRZ,FJT,FJSL TRANSIT ALCOOL ET TABAC,0.0,148416.0
"2024-02-19",DJFRZ,RFSH,Redevance Fonds Soutien Handicaps,5438.0,5438.0
"2024-02-19",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,1429380.0,1429380.0
"2024-02-19",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,4131445.0,4417163.0
"2024-02-19",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,4088956.0,4426252.0
"2024-02-19",DJGAR,CUA,Taxe de Contribution de l'UA,131884.0,6056.0
"2024-02-19",DJGAR,FDT,Frais de Timbre,31000.0,5000.0
"2024-02-19",DJGAR,TIC8,Taxe Intérieur de Consommation à 8%,5216070.0,162270.0
"2024-02-19",DJGAR,TVA,Taxe sur la Valeur Ajoutée,75000.0,100000.0
"2024-02-19",DJPRT,CUA,Taxe de Contribution de l'UA,541927.0,315607.0
"2024-02-19",DJPRT,DEG,Droit d'assise eau gazeuse,205576.0,205576.0
"2024-02-19",DJPRT,DJU,Droit D'assises Jus des Fruits,2400.0,2400.0
"2024-02-19",DJPRT,DLLP,Droits d'assises sur le lait en ,23083500,0.0
"2024-02-19",DJPRT,DPI,Droit d'assises sur les papiers ,25000.0,25000.0
"2024-02-19",DJPRT,FDT,Frais de Timbre,38000.0,34000.0
"2024-02-19",DJPRT,FDT,Recette FDT,13000.0,0.0
"2024-02-19",DJPRT,RBS,Redevence Bitume Sodium,0.0,2059740.0
"2024-02-19",DJPRT,RFSH,Redevance Fonds Soutien Handicaps,16181.0,16181.0
"2024-02-19",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,9009346.0,5978696.0
"2024-02-19",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,29133609,10184708
"2024-02-19",DJPRT,TIC5,Taxe Intérieur de Consommation à 5%,513087.0,513087.0
"2024-02-19",DJPRT,TVA,Taxe sur la Valeur Ajoutée,33294408,17471936
"2024-02-19",DJPTR,FDT,Frais de Timbre,1000.0,1000.0
"2024-02-19",DJREV,CUA,Taxe de Contribution de l'UA,0.0,1337.0
"2024-02-19",DJREV,FDT,Frais de Timbre,2000.0,2000.0
"2024-02-19",DJREV,TIC10,Taxe Intérieur Consommation à 10%,0.0,66866.0
"2024-02-19",DJREV,TVA,Taxe sur la Valeur Ajoutée,0.0,73553.0
"2024-02-19",DJTRS,FDT,Frais de Timbre,143000.0,94000.0
"2024-02-19",DJUKB,FDT,Frais de Timbre,37000.0,31000.0
"2024-02-19",DJZEA,CUA,Taxe de Contribution de l'UA,108036.0,94020.0
"2024-02-19",DJZEA,FDT,Frais de Timbre,17000.0,15000.0
"2024-02-19",DJZEA,TIC10,Taxe Intérieur Consommation à 10%,1343816.0,643000.0
"2024-02-19",DJZEA,TVA,Taxe sur la Valeur Ajoutée,1478197.0,707300.0
"2024-02-19",DJZFR,CUA,Taxe de Contribution de l'UA,20938.0,1441.0
"2024-02-19",DJZFR,DAA,Droit d'Accisse Alcool,844745.0,1080915.0
"2024-02-19",DJZFR,FDT,Frais de Timbre,9000.0,4000.0
"2024-02-19",DJZFR,RFSH,Redevance Fonds Soutien Handicaps,11279.0,14433.0
"2024-02-19",DJZFR,TIC10,Taxe Intérieur Consommation à 10%,95733.0,0.0
"2024-02-19",DJZFR,TIC23,Taxe Intérieur Consommation à 23%,129527.0,165740.0
"2024-02-19",DJZFR,TIC8,Taxe Intérieur de Consommation à 8%,715959.0,0.0
"2024-02-19",DJZFR,TVA,Taxe sur la Valeur Ajoutée,259049.0,196726.0
"2024-02-20",DIFTZ,CUA,Taxe de Contribution de l'UA,11813.0,4748.0
"2024-02-20",DIFTZ,DAL,Droit d'Accisse Huiles lubrifiants,1092100.0,93000.0
"2024-02-20",DIFTZ,DAP,Droit d'Accisse Parfums,2200.0,2200.0
"2024-02-20",DIFTZ,FDT,Frais de Timbre,69000.0,66000.0
"2024-02-20",DIFTZ,FJT,FJSL TRANSIT ALCOOL ET TABAC,2848863.0,2848863.0
"2024-02-20",DIFTZ,TIC10,Taxe Intérieur Consommation à 10%,113366.0,113366.0
"2024-02-20",DIFTZ,TIC23,Taxe Intérieur Consommation à 23%,1098209.0,285631.0
"2024-02-20",DIFTZ,TTT,Transit Tabacs Terrestre,4273294.0,4273294.0
"2024-02-20",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,821434.0,286972.0
"2024-02-20",DJAFR,AIB,Accompte impôt Bénéfice,50.0,50.0
"2024-02-20",DJAFR,CUA,Taxe de Contribution de l'UA,44177.0,33780.0
"2024-02-20",DJAFR,FDT,Frais de Timbre,40000.0,36000.0
"2024-02-20",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,342763.0,337983.0
"2024-02-20",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,3453471.0,2305108.0
"2024-02-20",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,274265.0,261481.0
"2024-02-20",DJAFR,TVA,Taxe sur la Valeur Ajoutée,2246329.0,1626948.0
"2024-02-20",DJAKH,CCD,Frais Chambre de Commerce,32708.0,30866.0
"2024-02-20",DJAKH,CUA,Taxe de Contribution de l'UA,47922.0,47034.0
"2024-02-20",DJAKH,DAK,Droit d'Accisse Khat,13105959,11023222
"2024-02-20",DJAKH,FDT,Frais de Timbre,180000.0,133000.0
"2024-02-20",DJAKH,FJS,FJSL,1198050.0,1175850.0
"2024-02-20",DJAKH,IGS,IGS / KHAT,3504227.0,2896339.0
"2024-02-20",DJAKH,ISS,Impôt Spécial de Solidarité,350350.0,335149.0
"2024-02-20",DJAKH,PAT,Patente Khat,1198050.0,1146000.0
"2024-02-20",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,5511030.0,5271600.0
"2024-02-20",DJAKH,TVA,Taxe sur la Valeur Ajoutée,2947203.0,2812294.0
"2024-02-20",DJBAP,CUA,Taxe de Contribution de l'UA,300.0,300.0
"2024-02-20",DJBAP,FDT,Frais de Timbre,1000.0,1000.0
"2024-02-20",DJBAP,TIC10,Taxe Intérieur Consommation à 10%,15000.0,15000.0
"2024-02-20",DJBAP,TVA,Taxe sur la Valeur Ajoutée,16500.0,16500.0
"2024-02-20",DJEXO,CBU,Taxe de Contribution Budgétaire,119683.0,314964.0
"2024-02-20",DJEXO,CUA,Taxe de Contribution de l'UA,33556.0,27782.0
"2024-02-20",DJEXO,DAL,Droit d'Accisse Huiles lubrifiants,0.0,0.0
"2024-02-20",DJEXO,FDT,Frais de Timbre,23000.0,37000.0
"2024-02-20",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-02-20",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-02-20",DJEXO,TIC8,Taxe Intérieur de Consommation à 8%,0.0,0.0
"2024-02-20",DJEXO,TVA,Taxe sur la Valeur Ajoutée,1350680.0,671621.0
"2024-02-20",DJFRZ,ATB,Alcool Transit Boutre,0.0,10162.0
"2024-02-20",DJFRZ,CUA,Taxe de Contribution de l'UA,31702.0,17505.0
"2024-02-20",DJFRZ,FDT,Frais de Timbre,68000.0,58000.0
"2024-02-20",DJFRZ,FJT,FJSL TRANSIT ALCOOL ET TABAC,0.0,10162.0
"2024-02-20",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,803288.0,803288.0
"2024-02-20",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,761883.0,166285.0
"2024-02-20",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,1742057.0,972543.0
"2024-02-20",DJGAR,CUA,Taxe de Contribution de l'UA,6056.0,4028.0
"2024-02-20",DJGAR,FDT,Frais de Timbre,5000.0,4000.0
"2024-02-20",DJGAR,TIC8,Taxe Intérieur de Consommation à 8%,162270.0,101160.0
"2024-02-20",DJGAR,TVA,Taxe sur la Valeur Ajoutée,100000.0,75000.0
"2024-02-20",DJPRT,CUA,Taxe de Contribution de l'UA,277552.0,232003.0
"2024-02-20",DJPRT,DAE,Droit d'Accisse Eau de toilettes,115200.0,115200.0
"2024-02-20",DJPRT,DEG,Droit d'assise eau gazeuse,0.0,1097510.0
"2024-02-20",DJPRT,FDT,Frais de Timbre,42000.0,39000.0
"2024-02-20",DJPRT,FDT,Recette FDT,15000.0,0.0
"2024-02-20",DJPRT,PAL,Droit d'Assises sur les Pattes,6480000.0,6480000.0
"2024-02-20",DJPRT,RFSH,Redevance Fonds Soutien Handicaps,0.0,37110.0
"2024-02-20",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,4838446.0,4248218.0
"2024-02-20",DJPRT,TIC20,Taxe Intérieur Consommation à 20%,6064188.0,6064188.0
"2024-02-20",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,6088928.0,4991670.0
"2024-02-20",DJPRT,TIC30,Taxe Intérieur Consommation à 30%,5254800.0,5254800.0
"2024-02-20",DJPRT,TVA,Taxe sur la Valeur Ajoutée,17120732,14425535
"2024-02-20",DJPTR,ALP,Ajustement Légal du Pétrol,0.0,-25953747
"2024-02-20",DJPTR,CUA,Taxe de Contribution de l'UA,0.0,250063.0
"2024-02-20",DJPTR,DPL,Droit d'accise du Petrol Lampant,0.0,0.0
"2024-02-20",DJPTR,FDT,Frais de Timbre,0.0,3000.0
"2024-02-20",DJPTR,RLP,Redevance Légale du Pétrol,0.0,0.0
"2024-02-20",DJPTR,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-02-20",DJPTR,TVA,Taxe sur la Valeur Ajoutée,0.0,0.0
"2024-02-20",DJREV,CUA,Taxe de Contribution de l'UA,4639.0,3302.0
"2024-02-20",DJREV,FDT,Frais de Timbre,4000.0,3000.0
"2024-02-20",DJREV,TIC10,Taxe Intérieur Consommation à 10%,66866.0,0.0
"2024-02-20",DJREV,TIC23,Taxe Intérieur Consommation à 23%,379897.0,379897.0
"2024-02-20",DJREV,TVA,Taxe sur la Valeur Ajoutée,276715.0,203162.0
"2024-02-20",DJTRS,FDT,Frais de Timbre,148000.0,182000.0
"2024-02-20",DJUKB,FDT,Frais de Timbre,20000.0,20000.0
"2024-02-20",DJZEA,CUA,Taxe de Contribution de l'UA,0.0,31728.0
"2024-02-20",DJZEA,FDT,Frais de Timbre,25000.0,26000.0
"2024-02-20",DJZEA,TVA,Taxe sur la Valeur Ajoutée,0.0,1586400.0
"2024-02-20",DJZFR,CUA,Taxe de Contribution de l'UA,149214.0,147773.0
"2024-02-20",DJZFR,DAA,Droit d'Accisse Alcool,1080915.0,0.0
"2024-02-20",DJZFR,FDT,Frais de Timbre,12000.0,11000.0
"2024-02-20",DJZFR,RFSH,Redevance Fonds Soutien Handicaps,14433.0,0.0
"2024-02-20",DJZFR,TIC10,Taxe Intérieur Consommation à 10%,7388842.0,7388842.0
"2024-02-20",DJZFR,TIC23,Taxe Intérieur Consommation à 23%,165740.0,0.0
"2024-02-20",DJZFR,TVA,Taxe sur la Valeur Ajoutée,8324452.0,8127726.0
"2024-02-21",DIFTZ,ATB,Alcool Transit Boutre,0.0,229072.0
"2024-02-21",DIFTZ,CUA,Taxe de Contribution de l'UA,9514.0,7150.0
"2024-02-21",DIFTZ,DAA,Droit d'Accisse Alcool,1773402.0,0.0
"2024-02-21",DIFTZ,FDT,Frais de Timbre,58000.0,65000.0
"2024-02-21",DIFTZ,FJT,FJSL TRANSIT ALCOOL ET TABAC,0.0,229072.0
"2024-02-21",DIFTZ,RFSH,Redevance Fonds Soutien Handicaps,23679.0,0.0
"2024-02-21",DIFTZ,TIC10,Taxe Intérieur Consommation à 10%,355973.0,355973.0
"2024-02-21",DIFTZ,TIC23,Taxe Intérieur Consommation à 23%,275538.0,3618.0
"2024-02-21",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,716264.0,393506.0
"2024-02-21",DJAFR,CUA,Taxe de Contribution de l'UA,22029.0,38995.0
"2024-02-21",DJAFR,DYA,Droit d'assises sur les yaourts,0.0,2200.0
"2024-02-21",DJAFR,FDT,Frais de Timbre,31000.0,35000.0
"2024-02-21",DJAFR,PAL,Droit d'Assises sur les Pattes,0.0,3920.0
"2024-02-21",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,253663.0,741138.0
"2024-02-21",DJAFR,TIC20,Taxe Intérieur Consommation à 20%,0.0,58782.0
"2024-02-21",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,1369969.0,1390058.0
"2024-02-21",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,183405.0,183405.0
"2024-02-21",DJAFR,TVA,Taxe sur la Valeur Ajoutée,1034985.0,1940749.0
"2024-02-21",DJAKH,CCD,Frais Chambre de Commerce,10916.0,31327.0
"2024-02-21",DJAKH,CUA,Taxe de Contribution de l'UA,15988.0,47720.0
"2024-02-21",DJAKH,DAK,Droit d'Accisse Khat,4372463.0,11152763
"2024-02-21",DJAKH,FDT,Frais de Timbre,82000.0,136000.0
"2024-02-21",DJAKH,FJS,FJSL,399700.0,1193000.0
"2024-02-21",DJAKH,IGS,IGS / KHAT,1169092.0,2930019.0
"2024-02-21",DJAKH,ISS,Impôt Spécial de Solidarité,116881.0,340105.0
"2024-02-21",DJAKH,PAT,Patente Khat,399700.0,1162950.0
"2024-02-21",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,1838620.0,5349570.0
"2024-02-21",DJAKH,TVA,Taxe sur la Valeur Ajoutée,983262.0,2853945.0
"2024-02-21",DJBAP,CUA,Taxe de Contribution de l'UA,38.0,38.0
"2024-02-21",DJBAP,DAT,Droit d'Accisse Tabacs,14250.0,14250.0
"2024-02-21",DJBAP,FDT,Frais de Timbre,1000.0,1000.0
"2024-02-21",DJBAP,TIC23,Taxe Intérieur Consommation à 23%,4370.0,4370.0
"2024-02-21",DJBAP,TVA,Taxe sur la Valeur Ajoutée,3762.0,3762.0
"2024-02-21",DJCPT,TIC,Recette TIC,1000.0,0.0
"2024-02-21",DJEXO,CBU,Taxe de Contribution Budgétaire,502740.0,265868.0
"2024-02-21",DJEXO,CUA,Taxe de Contribution de l'UA,20475.0,10997.0
"2024-02-21",DJEXO,DAA,Droit d'Accisse Alcool,0.0,0.0
"2024-02-21",DJEXO,FDT,Frais de Timbre,10000.0,17000.0
"2024-02-21",DJEXO,RFSH,Redevance Fonds Soutien Handicaps,0.0,0.0
"2024-02-21",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-02-21",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-02-21",DJEXO,TVA,Taxe sur la Valeur Ajoutée,18340.0,18340.0
"2024-02-21",DJFRZ,ATB,Alcool Transit Boutre,158578.0,0.0
"2024-02-21",DJFRZ,CUA,Taxe de Contribution de l'UA,80794.0,93435.0
"2024-02-21",DJFRZ,DAA,Droit d'Accisse Alcool,0.0,1983191.0
"2024-02-21",DJFRZ,DEG,Droit d'assise eau gazeuse,0.0,11844.0
"2024-02-21",DJFRZ,FDT,Frais de Timbre,85000.0,93000.0
"2024-02-21",DJFRZ,FJT,FJSL TRANSIT ALCOOL ET TABAC,1285866.0,1127288.0
"2024-02-21",DJFRZ,RFSH,Redevance Fonds Soutien Handicaps,0.0,27776.0
"2024-02-21",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,1517098.0,2000455.0
"2024-02-21",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,728547.0,1070519.0
"2024-02-21",DJFRZ,TTT,Transit Tabacs Terrestre,1690932.0,1690932.0
"2024-02-21",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,4264910.0,5178985.0
"2024-02-21",DJPRT,CUA,Taxe de Contribution de l'UA,272522.0,288257.0
"2024-02-21",DJPRT,DJU,Droit D'assises Jus des Fruits,19280.0,19280.0
"2024-02-21",DJPRT,FDT,Frais de Timbre,31000.0,31000.0
"2024-02-21",DJPRT,FDT,Recette FDT,14000.0,0.0
"2024-02-21",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,8200637.0,9006923.0
"2024-02-21",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,12306845,12204610
"2024-02-21",DJPRT,TVA,Taxe sur la Valeur Ajoutée,15679456,16536698
"2024-02-21",DJPTR,ALG,Ajustement Légale du Gasoil,-9290830.0,-9290830.0
"2024-02-21",DJPTR,ALP,Ajustement Légal du Pétrol,-2991157.0,-2991157.0
"2024-02-21",DJPTR,ALS,Ajustement Légal du Super,2475412.0,2475412.0
"2024-02-21",DJPTR,CUA,Taxe de Contribution de l'UA,213369.0,213369.0
"2024-02-21",DJPTR,DAG,Droit d'accise sur le gasoil,4178784.0,4178784.0
"2024-02-21",DJPTR,DAL,Droit d'Accisse Huiles lubrifiants,153251.0,153251.0
"2024-02-21",DJPTR,DAS,Droit d'accises sur le Super,3952674.0,3952674.0
"2024-02-21",DJPTR,DPL,Droit d'accise du Petrol Lampant,0.0,0.0
"2024-02-21",DJPTR,FDT,Frais de Timbre,8000.0,8000.0
"2024-02-21",DJPTR,RJT,Redevance jet,5539750.0,5539750.0
"2024-02-21",DJPTR,RLG,Redevance Légale su Gasoil,12696538,12696538
"2024-02-21",DJPTR,RLP,Redevance Légale du Pétrol,329630.0,329630.0
"2024-02-21",DJPTR,RLS,Redevance Légale du Super,2565644.0,2565644.0
"2024-02-21",DJPTR,TIC23,Taxe Intérieur Consommation à 23%,24252804,24252804
"2024-02-21",DJPTR,TVA,Taxe sur la Valeur Ajoutée,13820062,13820062
"2024-02-21",DJQBR,AIB,Accompte impôt Bénéfice,776727.0,776727.0
"2024-02-21",DJQBR,CUA,Taxe de Contribution de l'UA,13104.0,13104.0
"2024-02-21",DJQBR,FDT,Frais de Timbre,2000.0,2000.0
"2024-02-21",DJQBR,PLA,Droits d'assises sur les sachets en,12000.0,12000.0
"2024-02-21",DJQBR,TIC10,Taxe Intérieur Consommation à 10%,224810.0,224810.0
"2024-02-21",DJQBR,TIC23,Taxe Intérieur Consommation à 23%,985435.0,985435.0
"2024-02-21",DJQBR,TVA,Taxe sur la Valeur Ajoutée,777923.0,777923.0
"2024-02-21",DJREV,CUA,Taxe de Contribution de l'UA,2283.0,2283.0
"2024-02-21",DJREV,FDT,Frais de Timbre,1000.0,2000.0
"2024-02-21",DJREV,TIC23,Taxe Intérieur Consommation à 23%,262613.0,262613.0
"2024-02-21",DJREV,TVA,Taxe sur la Valeur Ajoutée,140441.0,140441.0
"2024-02-21",DJTRS,FDT,Frais de Timbre,127000.0,224000.0
"2024-02-21",DJUKB,FDT,Frais de Timbre,20000.0,20000.0
"2024-02-21",DJZEA,CUA,Taxe de Contribution de l'UA,31728.0,7232.0
"2024-02-21",DJZEA,FDT,Frais de Timbre,15000.0,19000.0
"2024-02-21",DJZEA,FJT,FJSL TRANSIT ALCOOL ET TABAC,0.0,1926398.0
"2024-02-21",DJZEA,TIC8,Taxe Intérieur de Consommation à 8%,0.0,289280.0
"2024-02-21",DJZEA,TTT,Transit Tabacs Terrestre,0.0,2889597.0
"2024-02-21",DJZEA,TVA,Taxe sur la Valeur Ajoutée,1586400.0,0.0
"2024-02-21",DJZFR,CUA,Taxe de Contribution de l'UA,3393.0,14550.0
"2024-02-21",DJZFR,FDT,Frais de Timbre,7000.0,9000.0
"2024-02-21",DJZFR,TIC10,Taxe Intérieur Consommation à 10%,169664.0,727602.0
"2024-02-21",DJZFR,TVA,Taxe sur la Valeur Ajoutée,186630.0,800363.0
"2024-02-22",DIFTZ,ATB,Alcool Transit Boutre,216099.0,0.0
"2024-02-22",DIFTZ,CUA,Taxe de Contribution de l'UA,16794.0,21732.0
"2024-02-22",DIFTZ,FDT,Frais de Timbre,100000.0,93000.0
"2024-02-22",DIFTZ,FJT,FJSL TRANSIT ALCOOL ET TABAC,216099.0,0.0
"2024-02-22",DIFTZ,TIC10,Taxe Intérieur Consommation à 10%,355750.0,602692.0
"2024-02-22",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,875317.0,1146953.0
"2024-02-22",DJAFR,CUA,Taxe de Contribution de l'UA,18364.0,22860.0
"2024-02-22",DJAFR,DYA,Droit d'assises sur les yaourts,0.0,42600.0
"2024-02-22",DJAFR,FDT,Frais de Timbre,37000.0,38000.0
"2024-02-22",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,129476.0,290169.0
"2024-02-22",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,748844.0,1106977.0
"2024-02-22",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,290412.0,290412.0
"2024-02-22",DJAFR,TVA,Taxe sur la Valeur Ajoutée,663759.0,924408.0
"2024-02-22",DJAKH,CCD,Frais Chambre de Commerce,6924.0,38228.0
"2024-02-22",DJAKH,CUA,Taxe de Contribution de l'UA,10152.0,58152.0
"2024-02-22",DJAKH,DAK,Droit d'Accisse Khat,2776412.0,13655936
"2024-02-22",DJAKH,FDT,Frais de Timbre,48000.0,135000.0
"2024-02-22",DJAKH,FJS,FJSL,253800.0,1453800.0
"2024-02-22",DJAKH,IGS,IGS / KHAT,742349.0,3589981.0
"2024-02-22",DJAKH,ISS,Impôt Spécial de Solidarité,74215.0,414851.0
"2024-02-22",DJAKH,PAT,Patente Khat,253800.0,1418500.0
"2024-02-22",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,1167480.0,6525100.0
"2024-02-22",DJAKH,TVA,Taxe sur la Valeur Ajoutée,624348.0,3481390.0
"2024-02-22",DJBAP,CUA,Taxe de Contribution de l'UA,700.0,700.0
"2024-02-22",DJBAP,FDT,Frais de Timbre,1000.0,1000.0
"2024-02-22",DJBAP,TVA,Taxe sur la Valeur Ajoutée,35000.0,35000.0
"2024-02-22",DJEXO,CUA,Taxe de Contribution de l'UA,94439.0,185114.0
"2024-02-22",DJEXO,FDT,Frais de Timbre,12000.0,16000.0
"2024-02-22",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-02-22",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-02-22",DJEXO,TIC30,Taxe Intérieur Consommation à 30%,0.0,0.0
"2024-02-22",DJEXO,TIC8,Taxe Intérieur de Consommation à 8%,0.0,0.0
"2024-02-22",DJEXO,TVA,Taxe sur la Valeur Ajoutée,363498.0,4897321.0
"2024-02-22",DJFRZ,CUA,Taxe de Contribution de l'UA,127804.0,114649.0
"2024-02-22",DJFRZ,DAA,Droit d'Accisse Alcool,1983191.0,0.0
"2024-02-22",DJFRZ,DEG,Droit d'assise eau gazeuse,11844.0,0.0
"2024-02-22",DJFRZ,DLLP,Droits d'assises sur le lait en ,4200000.0,4200000.0
"2024-02-22",DJFRZ,FDT,Frais de Timbre,81000.0,64000.0
"2024-02-22",DJFRZ,RFSH,Redevance Fonds Soutien Handicaps,27776.0,0.0
"2024-02-22",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,683881.0,200524.0
"2024-02-22",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,12400778,11999468
"2024-02-22",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,8318290.0,7372482.0
"2024-02-22",DJGAR,CUA,Taxe de Contribution de l'UA,0.0,108555.0
"2024-02-22",DJGAR,FDT,Frais de Timbre,0.0,29000.0
"2024-02-22",DJGAR,TIC8,Taxe Intérieur de Consommation à 8%,0.0,4222935.0
"2024-02-22",DJGAR,TVA,Taxe sur la Valeur Ajoutée,0.0,150000.0
"2024-02-22",DJPRT,AIB,Accompte impôt Bénéfice,0.0,1846968.0
"2024-02-22",DJPRT,CUA,Taxe de Contribution de l'UA,400990.0,616724.0
